"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
0.0128549019607843,0.0304392156862745,0.0308862745098039,0.00816470588235294,0.0308862745098039,0.0198862745098039,0.00671372549019608,0.00792941176470588,0.00816470588235294,0.0159647058823529,0.022721568627451,0.0321019607843137,0.0242588235294118,0.0360235294117647,0.015243137254902,0.0152,0.0237254901960784,0.0437372549019608,0.014878431372549,0.022721568627451,0.0501725490196078,0.0305647058823529,0.026643137254902,0.014878431372549,0.00703529411764706,0.014878431372549,0.0319725490196078,0.0128117647058824,0.0241725490196078,0.0544156862745098,0.0128117647058824,0.0280509803921569,0.0437372549019608,0.0476588235294118,0.00938039215686274,0.0266862745098039,0.00938039215686274,0.0163294117647059,0.0128549019607843,0.0359372549019608,0.0633882352941176,0.0382823529411765,0.0394117647058824,0.0358941176470588,0.0188,0.014878431372549,0.0305647058823529,0.0580156862745098,0.00586274509803922,0.00812156862745098,0.0198862745098039,0.00812156862745098,0.00586274509803922,0.026643137254902,0.0619372549019608,0.014878431372549,0.0384078431372549,0.0580156862745098,0.018843137254902,0.0553098039215686,0.0384078431372549,0.0188,0.010956862745098,0.0188,0.00703529411764706,0.010956862745098,0.00586274509803922,0.0384078431372549,0.0658588235294118,0.0344862745098039,0.0658588235294118,0.0395372549019608,0.0356156862745098,0.00816470588235294,0.00351764705882353,0.00816470588235294,0.00816470588235294,0.0082078431372549,0.00351764705882353,0.0238509803921569,0.0120862745098039,0.0238509803921569,0.010956862745098,0.026643137254902,0.014878431372549,0.0462509803921569,0.0238509803921569,0.026643137254902,0.0356156862745098,0.0120862745098039,0.00816470588235294,0.00816470588235294,0.00816470588235294,0.0277725490196078,0.00469019607843137,0.0120862745098039,0.0160078431372549,0.0163294117647059,0.0304392156862745,0.0237686274509804,0.00469019607843137,0.0120862745098039,0.0160078431372549,0.0120862745098039,0.0344862745098039,0.010956862745098,0.011,0.0384509803921569,0.0238509803921569,0.00351764705882353,0.0199294117647059,0.0237254901960784,0.00933725490196078,0.00351764705882353,0.0238509803921569,0.0325882352941176,0.0188,0.0308862745098039,0.0394549019607843,0.0225960784313725,0.0225960784313725,0.0152,0.0152,0.0348078431372549,0.0308862745098039,0.0308862745098039,0.0276901960784314,0.094356862745098
0.0186313725490196,0.0590627450980392,0.0493647058823529,0.0128117647058824,0.0269647058823529,0.00464705882352941,0.0027921568627451,0.0118509803921569,0.0160078431372549,0.0238078431372549,0.022721568627451,0.0117254901960784,0.0281803921568627,0.0203372549019608,0.0399450980392157,0.0422039215686274,0.0550980392156863,0.0398156862745098,0.0423294117647059,0.0580156862745098,0.0501725490196078,0.0384078431372549,0.0305647058823529,0.0188,0.0344862745098039,0.014878431372549,0.00933725490196078,0.0476588235294118,0.0320156862745098,0.0152,0.0829960784313725,0.0359372549019608,0.0437803921568627,0.0477019607843137,0.014921568627451,0.0423725490196078,0.0384509803921569,0.0163294117647059,0.0477019607843137,0.0398588235294118,0.0477019607843137,0.0539686274509804,0.0394117647058824,0.0751098039215686,0.022721568627451,0.0501725490196078,0.026643137254902,0.0188,0.0540941176470588,0.00816470588235294,0.00816470588235294,0.0199294117647059,0.026643137254902,0.014878431372549,0.014878431372549,0.0188,0.026643137254902,0.022721568627451,0.0306078431372549,0.0435450980392157,0.010956862745098,0.014878431372549,0.026643137254902,0.026643137254902,0.0344862745098039,0.022721568627451,0.0188,0.00586274509803922,0.0305647058823529,0.00703529411764706,0.014878431372549,0.014878431372549,0.00469019607843137,0.014878431372549,0.0120862745098039,0.014878431372549,0.018843137254902,0.0423725490196078,0.0277725490196078,0.0238509803921569,0.0120862745098039,0.00816470588235294,0.00469019607843137,0.00586274509803922,0.00469019607843137,0.014878431372549,0.022721568627451,0.0345294117647059,0.0316941176470588,0.0120862745098039,0.0120862745098039,0.00351764705882353,0.00351764705882353,0.00351764705882353,0.0160078431372549,0.0120862745098039,0.0160078431372549,0.00933725490196078,0.0280941176470588,0.019121568627451,0.00351764705882353,0.00816470588235294,0.00816470588235294,0.0160078431372549,0.0202078431372549,0.0202509803921569,0.0202509803921569,0.0117254901960784,0.00469019607843137,0.0277725490196078,0.0473803921568627,0.00933725490196078,0.00933725490196078,0.0669882352941176,0.00117254901960784,0.0027921568627451,0.00469019607843137,0.0128549019607843,0.0512196078431372,0.0382823529411765,0.0225960784313725,0.0461254901960784,0.0265176470588235,0.0398588235294118,0.0320156862745098,0.0398588235294118,0.104949019607843,0.0657333333333333
0.0544823529411765,0.0660549019607843,0.086556862745098,0.0163294117647059,0.0622588235294118,0.0159647058823529,0.00117254901960784,0.0118509803921569,0.0277725490196078,0.0198862745098039,0.00586274509803922,0.023043137254902,0.0152,0.00938039215686274,0.0105529411764706,0.0774980392156863,0.204117647058824,0.0319725490196078,0.014878431372549,0.022721568627451,0.0619372549019608,0.0344862745098039,0.026643137254902,0.00816470588235294,0.00351764705882353,0.00351764705882353,0.0437372549019608,0.0319725490196078,0.0712313725490196,0.0348078431372549,0.0308862745098039,0.0348078431372549,0.0348078431372549,0.0152,0.0345294117647059,0.011,0.014921568627451,0.00938039215686274,0.0128549019607843,0.0163294117647059,0.0398588235294118,0.0304392156862745,0.0354901960784314,0.00469019607843137,0.14036862745098,0.0423294117647059,0.0540941176470588,0.0188,0.026643137254902,0.026643137254902,0.0344862745098039,0.0854666666666666,0.014878431372549,0.0423294117647059,0.0188,0.014878431372549,0.0423294117647059,0.0305647058823529,0.0580588235294118,0.0513882352941176,0.026643137254902,0.0462509803921569,0.0188,0.026643137254902,0.026643137254902,0.014878431372549,0.0305647058823529,0.00703529411764706,0.0188,0.022721568627451,0.00586274509803922,0.0384509803921569,0.00703529411764706,0.0345294117647059,0,0.014921568627451,0.0542235294117647,0.0082078431372549,0.0160078431372549,0.0905176470588235,0.0983607843137255,0.0787529411764706,0.022721568627451,0.0344862745098039,0.010956862745098,0.00469019607843137,0.011,0.0121725490196078,0.0188,0.0120862745098039,0.0238509803921569,0.0160078431372549,0.0120862745098039,0.00816470588235294,0.0356156862745098,0.0238509803921569,0.0120862745098039,0.0238078431372549,0.0199294117647059,0.0199294117647059,0.0160078431372549,0.0160078431372549,0.00469019607843137,0.0316941176470588,0.0354901960784314,0.0225960784313725,0.0786705882352941,0.0128980392156863,0.00469019607843137,0.00351764705882353,0.0199294117647059,0.00816470588235294,0.0238078431372549,0.026321568627451,0.0048156862745098,0.0392156862745098,0.0198862745098039,0.0241294117647059,0.0786274509803921,0.0105529411764706,0.0696549019607843,0.0422039215686274,0.0304392156862745,0.0241294117647059,0.0128117647058824,0.0319725490196078,0.00938039215686274,0.0398588235294118
0.0343607843137255,0.0735764705882353,0.0892627450980392,0.0539686274509804,0.0580156862745098,0.010956862745098,0.00469019607843137,0.022721568627451,0.00703529411764706,0.00703529411764706,0.0269647058823529,0.0163725490196078,0.0276901960784314,0.0277333333333333,0.0226823529411765,0.0344470588235294,0.0152,0.0202078431372549,0.011,0.00469019607843137,0.00469019607843137,0.014921568627451,0.0266862745098039,0.0187137254901961,0.0277294117647059,0.0160078431372549,0.0160078431372549,0.0188,0.014878431372549,0.0384509803921569,0.033678431372549,0.0740235294117647,0.0555450980392157,0.0241725490196078,0.0619803921568627,0.011,0.0227647058823529,0.0815882352941176,0.014878431372549,0.0188,0.0228078431372549,0.0315254901960784,0.0432901960784314,0.0516235294117647,0.0121725490196078,0.022721568627451,0.011,0.0357019607843137,0.0278588235294118,0.014878431372549,0.014878431372549,0.022721568627451,0.014878431372549,0.014878431372549,0.010956862745098,0.0580156862745098,0.00703529411764706,0.0316941176470588,0.012043137254902,0.0159647058823529,0.0344862745098039,0.00469019607843137,0.0305647058823529,0.0344862745098039,0.010956862745098,0.0356156862745098,0.0159647058823529,0.00469019607843137,0.0434588235294118,0.0160078431372549,0.00351764705882353,0.010956862745098,0.014878431372549,0.026643137254902,0.0082078431372549,0.0472980392156863,0.0357686274509804,0.00816470588235294,0.00938039215686274,0.0650509803921569,0.011,0.0129803921568627,0.0117254901960784,0.0278588235294118,0.014921568627451,0.014921568627451,0.0382823529411765,0.0316117647058824,0.0539686274509804,0.0160078431372549,0.0120862745098039,0.00816470588235294,0.0120862745098039,0.00469019607843137,0.0120862745098039,0.0277725490196078,0.0316941176470588,0.0199294117647059,0.0160078431372549,0.00351764705882353,0.0395372549019608,0.0316941176470588,0.0199294117647059,0.0277725490196078,0.0368980392156863,0.0276901960784314,0.0239372549019608,0.00513725490196078,0.0120862745098039,0.0120862745098039,0.0277725490196078,0.0120862745098039,0.00469019607843137,0.00351764705882353,0.0160078431372549,0.0208235294117647,0.010956862745098,0.0319725490196078,0.0128549019607843,0.0241294117647059,0.123874509803922,0.0241725490196078,0.00933725490196078,0.0160078431372549,0.0316941176470588,0.0199294117647059,0.0188,0.010956862745098
0.0472549019607843,0.0237254901960784,0.0433333333333333,0.0276470588235294,0.0540941176470588,0.0188,0.0384078431372549,0.0658588235294118,0.0437803921568627,0.0320156862745098,0.0544156862745098,0.0316117647058824,0.0669058823529412,0.0551843137254902,0.0344470588235294,0.0434196078431373,0.0590196078431372,0.026878431372549,0.00703529411764706,0.0316941176470588,0.00586274509803922,0.0266862745098039,0.0541372549019608,0.0787098039215686,0.00351764705882353,0.014878431372549,0.0277725490196078,0.0344862745098039,0.0423294117647059,0.0462941176470588,0.0544156862745098,0.0241725490196078,0.0398588235294118,0.0986392156862745,0.0737450980392157,0.0659019607843137,0.018843137254902,0.0227647058823529,0.022721568627451,0.014878431372549,0.0306509803921569,0.0472549019607843,0.0590196078431372,0.0241725490196078,0.0188,0.0199294117647059,0.026643137254902,0.0306078431372549,0.0541372549019608,0.0423294117647059,0.00469019607843137,0.010956862745098,0.0384078431372549,0.022721568627451,0.010956862745098,0.00586274509803922,0.0277725490196078,0.022721568627451,0.014878431372549,0.00469019607843137,0.00469019607843137,0.014878431372549,0.026643137254902,0.0305647058823529,0.00703529411764706,0.0199294117647059,0.0277294117647059,0.0160078431372549,0.0552235294117647,0.00816470588235294,0.00816470588235294,0.0658588235294118,0.0619372549019608,0.0344862745098039,0.014921568627451,0.0265176470588235,0.0307176470588235,0.026643137254902,0.0197607843137255,0.0504941176470588,0.011,0.0106352941176471,0.0200156862745098,0.0619803921568627,0.010956862745098,0.0305647058823529,0.0163294117647059,0.0472980392156863,0.0128549019607843,0.0120862745098039,0.00816470588235294,0.0199294117647059,0.0160078431372549,0.00351764705882353,0.00816470588235294,0.0120862745098039,0.00816470588235294,0.00816470588235294,0.00469019607843137,0.00816470588235294,0.0120862745098039,0.0120862745098039,0.0199294117647059,0.0199294117647059,0.0197607843137255,0.0493647058823529,0.033678431372549,0.0202078431372549,0.0120862745098039,0.0160078431372549,0.0160078431372549,0.0277725490196078,0.00816470588235294,0.00351764705882353,0.00469019607843137,0.0169019607843137,0.022721568627451,0.0398156862745098,0.0276470588235294,0.00938039215686274,0.0276901960784314,0.0225960784313725,0.0162862745098039,0.00703529411764706,0.010956862745098,0.00703529411764706,0.0188,0.0344862745098039
0.0197607843137255,0.0236823529411765,0.0276039215686274,0.0589764705882353,0.0344862745098039,0.0344862745098039,0.0188,0.0384078431372549,0.0320156862745098,0.0516235294117647,0.0269647058823529,0.0276901960784314,0.0355333333333333,0.0316549019607843,0.0305254901960784,0.0163725490196078,0.0197607843137255,0.0115960784313725,0.0120862745098039,0.0356156862745098,0.00703529411764706,0.00938039215686274,0.0082078431372549,0.0199294117647059,0.00469019607843137,0.0580588235294118,0.0434588235294118,0.0344862745098039,0.014878431372549,0.0227647058823529,0.0202509803921569,0.0162862745098039,0.0319725490196078,0.0151137254901961,0.0082078431372549,0.018843137254902,0.0384509803921569,0.011,0.00703529411764706,0.0501725490196078,0.0777098039215686,0.0669058823529412,0.0315686274509804,0.0241294117647059,0.0120862745098039,0.0238078431372549,0.0238509803921569,0.026643137254902,0.010956862745098,0.00703529411764706,0.00469019607843137,0.0188,0.00703529411764706,0.022721568627451,0.00469019607843137,0.026643137254902,0.0160078431372549,0.010956862745098,0.0435450980392157,0.0149647058823529,0.0344862745098039,0.0188,0.014878431372549,0.0462509803921569,0.00703529411764706,0.0630666666666667,0.0198862745098039,0.00469019607843137,0.0199294117647059,0.0356156862745098,0.00816470588235294,0.0434588235294118,0.00351764705882353,0.00351764705882353,0.0277725490196078,0.0163294117647059,0.0738549019607843,0.0396235294117647,0.00351764705882353,0.0359372549019608,0.00586274509803922,0.0196078431372549,0.014921568627451,0.026643137254902,0.0120862745098039,0.0160078431372549,0.0280509803921569,0.019121568627451,0.0280509803921569,0.0238509803921569,0.00351764705882353,0.0591450980392157,0.0199294117647059,0.00351764705882353,0.0160078431372549,0.00469019607843137,0.0120862745098039,0.00351764705882353,0.0160078431372549,0.0238509803921569,0.0199294117647059,0.0160078431372549,0.00816470588235294,0.00469019607843137,0.0120862745098039,0.0308862745098039,0.090435294117647,0.0082078431372549,0.0356156862745098,0.00351764705882353,0.00351764705882353,0.00816470588235294,0.00469019607843137,0.0199294117647059,0.0277725490196078,0.00905882352941176,0.026643137254902,0.0280509803921569,0.11,0.0082078431372549,0.109192156862745,0.0660117647058824,0.0186313725490196,0.011,0.014921568627451,0.00703529411764706,0.00703529411764706,0.00703529411764706
0.0160078431372549,0.0120862745098039,0.0160078431372549,0.0199294117647059,0.0236823529411765,0.0128117647058824,0.00351764705882353,0.0027921568627451,0.00938039215686274,0.0359372549019608,0.0269647058823529,0.0355764705882353,0.0394980392156863,0.0394980392156863,0.0434196078431373,0.00938039215686274,0.00703529411764706,0.022721568627451,0.0160078431372549,0.0198862745098039,0.0277725490196078,0.00469019607843137,0.0589764705882353,0.0319725490196078,0.00586274509803922,0.00933725490196078,0.0630666666666667,0.00351764705882353,0.0120862745098039,0.0905176470588235,0.0434588235294118,0.0238509803921569,0.0199294117647059,0.0513019607843137,0.0359372549019608,0.101474509803922,0.0376,0.0423294117647059,0.026643137254902,0.026643137254902,0.014878431372549,0.0344862745098039,0.0188,0.00703529411764706,0.022721568627451,0.0120862745098039,0.0120862745098039,0.0277725490196078,0.0199294117647059,0.010956862745098,0.00586274509803922,0.010956862745098,0.026643137254902,0.011,0.0462941176470588,0.0200156862745098,0.0241725490196078,0.0163294117647059,0.0426509803921569,0.0387294117647059,0.0395372549019608,0.00351764705882353,0.0513019607843137,0.0502156862745098,0.018843137254902,0.0345294117647059,0.00938039215686274,0.0199294117647059,0.00469019607843137,0.0120862745098039,0.0238509803921569,0.0120862745098039,0.00469019607843137,0.0395372549019608,0.00784313725490196,0.00938039215686274,0.0305254901960784,0.0386039215686275,0.00703529411764706,0.0319725490196078,0.026643137254902,0.00513725490196078,0.00586274509803922,0.0278588235294118,0.011,0.00816470588235294,0.010956862745098,0.010956862745098,0.0501725490196078,0.0277725490196078,0.0120862745098039,0.0199294117647059,0.00351764705882353,0.0576941176470588,0.0027921568627451,0.0027921568627451,0.0027921568627451,0.018478431372549,0.014556862745098,0.0027921568627451,0.0160078431372549,0.00351764705882353,0.00816470588235294,0.0199294117647059,0.00703529411764706,0.0128980392156863,0.0622588235294118,0.0162862745098039,0.00469019607843137,0.00816470588235294,0.00469019607843137,0.0106352941176471,0.00117254901960784,0.00117254901960784,0.0106352941176471,0.0128117647058824,0.0319725490196078,0.00933725490196078,0.0476588235294118,0.0320156862745098,0.0082078431372549,0.0516235294117647,0.0398588235294118,0.0345294117647059,0.0423725490196078,0.101196078431373,0.014878431372549,0.026643137254902
0.0748313725490196,0.0238509803921569,0.0160078431372549,0.0277725490196078,0.0197607843137255,0.0476588235294118,0.0199294117647059,0.030243137254902,0.0516235294117647,0.0673098039215686,0.0152,0.0355764705882353,0.0277333333333333,0.0473411764705882,0.0473411764705882,0.011,0.026643137254902,0.0305647058823529,0.00816470588235294,0.012043137254902,0.0120862745098039,0.0162862745098039,0.00469019607843137,0.00586274509803922,0.00586274509803922,0.0319725490196078,0.0434588235294118,0.0277725490196078,0.0434588235294118,0.00351764705882353,0.0160078431372549,0.00469019607843137,0.0434588235294118,0.00816470588235294,0.0594235294117647,0.0751529411764706,0.0701019607843137,0.014878431372549,0.014878431372549,0.0305647058823529,0.00703529411764706,0.0305647058823529,0.00469019607843137,0.026643137254902,0.022721568627451,0.0120862745098039,0.0356156862745098,0.0120862745098039,0.00816470588235294,0.0501725490196078,0.0188,0.0188,0.00816470588235294,0.022721568627451,0.0384509803921569,0.011,0.0426509803921569,0.0701019607843137,0.0241725490196078,0.0241725490196078,0.204243137254902,0.00469019607843137,0.00351764705882353,0.010956862745098,0.0188,0.026643137254902,0.0188,0.0120862745098039,0.0395372549019608,0.00469019607843137,0.00351764705882353,0.0199294117647059,0.00816470588235294,0.0199294117647059,0.0027921568627451,0.00586274509803922,0.0163725490196078,0.0856627450980392,0.0315686274509804,0.0515803921568627,0.0188,0.00905882352941176,0.0540941176470588,0.0105529411764706,0.0502156862745098,0.00469019607843137,0.026643137254902,0.0188,0.0344862745098039,0.0160078431372549,0.0120862745098039,0.00351764705882353,0.00816470588235294,0.0341647058823529,0.00671372549019608,0.0027921568627451,0.0027921568627451,0.018478431372549,0.00671372549019608,0.0027921568627451,0.00816470588235294,0.0238509803921569,0.0120862745098039,0.00469019607843137,0.0594666666666667,0.029756862745098,0.0387294117647059,0.0319725490196078,0.0160078431372549,0.00469019607843137,0.00351764705882353,0.014556862745098,0.030243137254902,0.00671372549019608,0.030243137254902,0.0238509803921569,0.0120862745098039,0.0160078431372549,0.0238509803921569,0.00933725490196078,0.0241294117647059,0.0128117647058824,0.0241294117647059,0.0188,0.026643137254902,0.0580156862745098,0.0188,0.00703529411764706
0.00351764705882353,0.0277725490196078,0.0120862745098039,0.00816470588235294,0.0236823529411765,0.0280509803921569,0.00351764705882353,0.026321568627451,0.0594666666666667,0.0241725490196078,0.0152,0.0277333333333333,0.0512627450980392,0.0277333333333333,0.0277333333333333,0.0306078431372549,0.0344862745098039,0.022721568627451,0.00816470588235294,0.00464705882352941,0.0120862745098039,0.0672666666666667,0.0825058823529412,0.0359372549019608,0.0712313725490196,0.0751529411764706,0.0199294117647059,0.0160078431372549,0.0277725490196078,0.0160078431372549,0.0356156862745098,0.0238509803921569,0.0120862745098039,0.0395372549019608,0.022956862745098,0.0398156862745098,0.0673098039215686,0.0344862745098039,0.014878431372549,0.0188,0.026643137254902,0.022721568627451,0.0384078431372549,0.0188,0.0384078431372549,0.00351764705882353,0.00469019607843137,0.0277725490196078,0.0120862745098039,0.0513019607843137,0.0277725490196078,0.0395372549019608,0.0394941176470588,0.0395372549019608,0.00703529411764706,0.026643137254902,0.0321019607843137,0.0818666666666667,0.0280509803921569,0.0308,0.00816470588235294,0.0316941176470588,0.0395372549019608,0.0395372549019608,0.0356156862745098,0.0395372549019608,0.0199294117647059,0.0120862745098039,0.00469019607843137,0.0316941176470588,0.00816470588235294,0.00351764705882353,0.00469019607843137,0.0120862745098039,0.00351764705882353,0.00351764705882353,0.0237254901960784,0.0233647058823529,0.0276470588235294,0.0241294117647059,0.0188,0.0129803921568627,0.011,0.0173098039215686,0.0121725490196078,0.00703529411764706,0.00703529411764706,0.00938039215686274,0.0082078431372549,0.00816470588235294,0.00816470588235294,0.00469019607843137,0.00816470588235294,0.0027921568627451,0.00117254901960784,0.014556862745098,0.018478431372549,0.00117254901960784,0.0027921568627451,0.00671372549019608,0.00816470588235294,0.00816470588235294,0.0199294117647059,0.00469019607843137,0.0202509803921569,0.029756862745098,0.0152,0.00586274509803922,0.00351764705882353,0.00469019607843137,0.00816470588235294,0.00671372549019608,0.00117254901960784,0.00671372549019608,0.00117254901960784,0.014556862745098,0.026321568627451,0.00671372549019608,0.0106352941176471,0.0434588235294118,0.00816470588235294,0.0120862745098039,0.00469019607843137,0.0199294117647059,0.0356156862745098,0.0434588235294118,0.00816470588235294,0.0316941176470588
0.0404313725490196,0.0395372549019608,0.0151137254901961,0.026878431372549,0.0304392156862745,0.0241294117647059,0.00464705882352941,0.00897254901960784,0.0561843137254902,0.0472980392156863,0.0433764705882353,0.0329764705882353,0.0464039215686275,0.0164156862745098,0.0279254901960784,0.0236823529411765,0.0287333333333333,0.022956862745098,0.00812156862745098,0.0159647058823529,0.0238509803921569,0.0476588235294118,0.0472117647058823,0.0594666666666667,0.00938039215686274,0.0908392156862745,0.0227647058823529,0.0344862745098039,0.026643137254902,0.0316941176470588,0.0316941176470588,0.0120862745098039,0.00816470588235294,0.0120862745098039,0.00586274509803922,0.00469019607843137,0.00703529411764706,0.0199294117647059,0.0160078431372549,0.00703529411764706,0.014921568627451,0.0477019607843137,0.00469019607843137,0.0443529411764706,0.026321568627451,0.00671372549019608,0.00671372549019608,0.00117254901960784,0.00671372549019608,0.00905882352941176,0.0160078431372549,0.038643137254902,0.00812156862745098,0.00351764705882353,0.0280509803921569,0.0315686274509804,0.0387294117647059,0.0280941176470588,0.026643137254902,0.00630980392156863,0.0120862745098039,0.0238509803921569,0.0199294117647059,0.0120862745098039,0.0120862745098039,0.00351764705882353,0.0120862745098039,0.00513725490196078,0.00351764705882353,0.0247450980392157,0.0247450980392157,0.00671372549019608,0.00117254901960784,0.0106352941176471,0.0199294117647059,0.0151137254901961,0.0433333333333333,0.0708274509803921,0.022721568627451,0.022721568627451,0.010956862745098,0.00703529411764706,0.0082078431372549,0.0227647058823529,0.0227647058823529,0.014921568627451,0.0306078431372549,0.0423725490196078,0.0541372549019608,0.00816470588235294,0.0120862745098039,0.00351764705882353,0.0238509803921569,0.00117254901960784,0.0224,0.00671372549019608,0.00671372549019608,0.00671372549019608,0.0027921568627451,0.0027921568627451,0.0160078431372549,0.00469019607843137,0.0160078431372549,0.00816470588235294,0.0199294117647059,0.0305647058823529,0.014878431372549,0.014921568627451,0.0160078431372549,0.00816470588235294,0.012043137254902,0.00671372549019608,0.0027921568627451,0.0027921568627451,0.0027921568627451,0.00117254901960784,0.00117254901960784,0.0224,0.0420078431372549,0.0473803921568627,0.00351764705882353,0.0238509803921569,0.0238509803921569,0.0277725490196078,0.0120862745098039,0.0238509803921569,0.0286666666666667,0.0208235294117647
